affected_games,agreement,annotation_id,annotator,author_playtime_at_review_min,author_playtime_overall_min,combined_rating,combined_rating_display,created_at,criticism-praise-developer-publisher,criticism-praise-game-content,criticism-praise-ideological,criticism-praise-political,funny_score,game,game_description,game_name_display,game_received_for_free,id,input_ids,is-game-related,is-review-bombing,last_updated_formatted,lead_time,rating,release_date,review,review_bomb_reason,review_bomb_time,review_bomb_type,review_date,review_date_datetime,source,steam_rating_positive,updated_at,was_steam_purchase
Firewatch,88.8888888888889,32011264,11926,447.0,447.0,Nicht empfohlen,Nicht empfohlen,2024-03-04T21:57:46.531627Z,Nein,Ja,Nein,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871665,"[  101  2009  1005  1055  1037  2460  3788 25837  1010  1998  1996  2466
  5121  2987  1005  1056  2191  2039  2005  2009  1012  5667  2025  4276
  1996  2769  1010  2025  2130  2431  3976  1012   102]",Ja,Nein,14.09.2017 22:08:54,12.639,,09.02.2016,"It's a short walking simulator, and the story certainly doesn't make up for it. Seriously not worth the money, not even half price.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,14.09.2017 22:08:54,14.09.2017,Steam,False,2024-03-04T21:57:46.531646Z,True
Firewatch,88.8888888888889,31439917,11790,447.0,447.0,Nicht empfohlen,Nicht empfohlen,2024-02-23T09:22:59.374405Z,Nein,Ja,Nein,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871665,"[  101  2009  1005  1055  1037  2460  3788 25837  1010  1998  1996  2466
  5121  2987  1005  1056  2191  2039  2005  2009  1012  5667  2025  4276
  1996  2769  1010  2025  2130  2431  3976  1012   102]",Ja,Ja,14.09.2017 22:08:54,19.7,,09.02.2016,"It's a short walking simulator, and the story certainly doesn't make up for it. Seriously not worth the money, not even half price.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,14.09.2017 22:08:54,14.09.2017,Steam,False,2024-02-23T09:22:59.374425Z,True
Firewatch,88.8888888888889,30922431,17811,447.0,447.0,Nicht empfohlen,Nicht empfohlen,2024-02-14T14:27:05.350295Z,Nein,Ja,Nein,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871665,"[  101  2009  1005  1055  1037  2460  3788 25837  1010  1998  1996  2466
  5121  2987  1005  1056  2191  2039  2005  2009  1012  5667  2025  4276
  1996  2769  1010  2025  2130  2431  3976  1012   102]",Ja,Nein,14.09.2017 22:08:54,42.523,,09.02.2016,"It's a short walking simulator, and the story certainly doesn't make up for it. Seriously not worth the money, not even half price.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,14.09.2017 22:08:54,14.09.2017,Steam,False,2024-02-14T14:27:05.350317Z,True
Firewatch,55.55555555555555,32011278,11926,35.0,254.0,Nicht empfohlen,Nicht empfohlen,2024-03-04T21:58:33.256573Z,Nein,Nein,Nein,Nein,2.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871666,"[  101  2023  2003  1996  5492  3931  2073  1055  3501  9333  1998  4997
 15814  2162  1012   102]",Nein,Nein,23.09.2017 01:22:53,45.746,,09.02.2016,This is the steam page where SJWs and negative reviewers war.,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,22.09.2017 19:09:04,22.09.2017,Steam,False,2024-03-04T21:58:33.256595Z,True
Firewatch,55.55555555555555,31439935,11790,35.0,254.0,Nicht empfohlen,Nicht empfohlen,2024-02-23T09:23:25.813412Z,Ja,Nein,Nein,Nein,2.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871666,"[  101  2023  2003  1996  5492  3931  2073  1055  3501  9333  1998  4997
 15814  2162  1012   102]",Nein,Ja,23.09.2017 01:22:53,25.598,,09.02.2016,This is the steam page where SJWs and negative reviewers war.,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,22.09.2017 19:09:04,22.09.2017,Steam,False,2024-02-23T09:23:25.813429Z,True
Firewatch,55.55555555555555,30922446,17811,35.0,254.0,Nicht empfohlen,Nicht empfohlen,2024-02-14T14:27:16.762687Z,Ja,Nein,Nein,Nein,2.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871666,"[  101  2023  2003  1996  5492  3931  2073  1055  3501  9333  1998  4997
 15814  2162  1012   102]",Nein,Ja,23.09.2017 01:22:53,10.653,,09.02.2016,This is the steam page where SJWs and negative reviewers war.,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,22.09.2017 19:09:04,22.09.2017,Steam,False,2024-03-30T16:44:43.499728Z,True
Firewatch,66.66666666666666,32011290,11926,245.0,245.0,Nicht empfohlen,Nicht empfohlen,2024-03-04T21:59:25.789313Z,Ja,Ja,Ja,Nein,4.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871667,[  101  4569  2208  1010  1055  3501  2860  5390  3676  3762 16475   102],Nein,Ja,22.09.2017 02:30:33,51.344,,09.02.2016,"Fun game, SJW crybaby dev","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,22.09.2017 02:30:33,22.09.2017,Steam,False,2024-03-04T21:59:25.789329Z,True
Firewatch,66.66666666666666,31439954,11790,245.0,245.0,Nicht empfohlen,Nicht empfohlen,2024-02-23T09:23:45.388106Z,Ja,Ja,Nein,Nein,4.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871667,[  101  4569  2208  1010  1055  3501  2860  5390  3676  3762 16475   102],Ja,Ja,22.09.2017 02:30:33,18.642,,09.02.2016,"Fun game, SJW crybaby dev","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,22.09.2017 02:30:33,22.09.2017,Steam,False,2024-02-23T09:23:45.388125Z,True
Firewatch,66.66666666666666,30922461,17811,245.0,245.0,Nicht empfohlen,Nicht empfohlen,2024-02-14T14:27:25.167278Z,Ja,Ja,Ja,Ja,4.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871667,[  101  4569  2208  1010  1055  3501  2860  5390  3676  3762 16475   102],Nein,Ja,22.09.2017 02:30:33,7.631,,09.02.2016,"Fun game, SJW crybaby dev","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,22.09.2017 02:30:33,22.09.2017,Steam,False,2024-02-14T14:27:25.167294Z,True
Firewatch,88.8888888888889,32011329,11926,224.0,224.0,Nicht empfohlen,Nicht empfohlen,2024-03-04T22:01:48.600632Z,Nein,Ja,Nein,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871668,"[  101  6866  1024  1023  2244  1045  1000  2310  2042  3564  2182  2005
  1037  2204  2096  2085  2667  2000  3305  2129  1045  2514  2055  2023
  2208  1012  1996  7984  1998  2376  3772  2003  3962  2006  1012  1996
  2208 20477  2135  2003  3376  1012  1996  3315  3556  2003  2307  1012
  2174  2007  1996  3893  2015  1045  2514  2008  2027  2743  2041  1997
  4784  2030  3257  1012  1045  2354  2183  1999  2009  2001  2183  2000
  2022  1037  2460  2208  1010  2021  1045  2134  1005  1056  2228  2023
  2460  1012  2008  1005  1055  2025  2130  1996  3277  1012  1996  2208
  2074  1012  1012  1012  1012  1012  1012  3092  1012  1012  1012  1012
  2327  1017  5409 21306  1997  1037  2466  4138  2208  1045  1005  2310
  2412  2464  1012  2009  4487  3736  9397 25785  2015  2017  1012  7807
  2115  2540  1998  2025  1999  1037  2307 27544  6024  2828  1997  2126
  1010  2062  2066  1037  1996  9797  2743  2041  1997  4180  2030  4432
  2828  1997 27724  1012  2065  1037  3416  2208  2003  1999  1996  2573
  1045  1005  2222 24986  2689  2026  3319  1012  2021  2004  2009  4832
  2027  2165  1037  6919  2801  1998  2435  2039  1017  1013  1018  1997
  1996  2126  2083  2009  1012  2017  2074  2514 15752  2005  8503  2005
  2009  2000  2022  2736  1012  2061  2172  4022  1012  2021  3091  2335
  3976  2335  3532  7781  3553  2000  1996  2203  1027  2053  4965  2005
  2033  1012  2079  1045  9038  9343  2009  1029  2053  2025  2428  1012
  2021  2018  1045  2124  2054  1045  2113  2085  1045  2876  1005  1056
  2031  1012  2017  1005  2128  2488  2125  3666  1996 10958  2094  8226
  2377  2009  1012  1045  2052  2360  2005  1996 11591  2376  3772  1998
  6919 26749  2008  2009  2089  2022  4276  2009  2005  2008  1010  2021
  2069  2065  2006  1037  2204  5096  1012   102]",Ja,Nein,14.09.2017 16:14:57,141.856,,09.02.2016,"POSTED: 9 SEPTEMBER
I""ve been sitting here for a good while now trying to understand how I feel about this game. The narrative and voice acting is spot on. The game graphically is beautiful. The musical score is great. However with the positives I feel that they ran out of ideas or direction. I knew going in it was going to be a short game, but I didn't think this short. That's not even the issue. The game just......ended....Top 3 worst endings of a story rich game I've ever seen. It disappoints you. Breaks your heart and not in a great narative type of way, more like a the developers ran out of content or vision type of heartbreak. If a 2nd game is in the works I'll gladly change my review. But as it stands they took a wonderful idea and gave up 3/4 of the way through it. You just feel longing for closure for it to be finished. So much potential. But Length times price times poor execution closer to the end= no buy for me. Do I regret buying it? No not really. But had I known what I know now I wouldn't have. You're better off watching THE RAD BRAD play it. I would say for the sheer voice acting and wonderful visuals that it may be worth it for that, but only if on a good sale.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,14.09.2017 16:14:57,14.09.2017,Steam,False,2024-03-04T22:01:48.600653Z,True
Firewatch,88.8888888888889,31440004,11790,224.0,224.0,Nicht empfohlen,Nicht empfohlen,2024-02-23T09:24:51.653347Z,Nein,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871668,"[  101  6866  1024  1023  2244  1045  1000  2310  2042  3564  2182  2005
  1037  2204  2096  2085  2667  2000  3305  2129  1045  2514  2055  2023
  2208  1012  1996  7984  1998  2376  3772  2003  3962  2006  1012  1996
  2208 20477  2135  2003  3376  1012  1996  3315  3556  2003  2307  1012
  2174  2007  1996  3893  2015  1045  2514  2008  2027  2743  2041  1997
  4784  2030  3257  1012  1045  2354  2183  1999  2009  2001  2183  2000
  2022  1037  2460  2208  1010  2021  1045  2134  1005  1056  2228  2023
  2460  1012  2008  1005  1055  2025  2130  1996  3277  1012  1996  2208
  2074  1012  1012  1012  1012  1012  1012  3092  1012  1012  1012  1012
  2327  1017  5409 21306  1997  1037  2466  4138  2208  1045  1005  2310
  2412  2464  1012  2009  4487  3736  9397 25785  2015  2017  1012  7807
  2115  2540  1998  2025  1999  1037  2307 27544  6024  2828  1997  2126
  1010  2062  2066  1037  1996  9797  2743  2041  1997  4180  2030  4432
  2828  1997 27724  1012  2065  1037  3416  2208  2003  1999  1996  2573
  1045  1005  2222 24986  2689  2026  3319  1012  2021  2004  2009  4832
  2027  2165  1037  6919  2801  1998  2435  2039  1017  1013  1018  1997
  1996  2126  2083  2009  1012  2017  2074  2514 15752  2005  8503  2005
  2009  2000  2022  2736  1012  2061  2172  4022  1012  2021  3091  2335
  3976  2335  3532  7781  3553  2000  1996  2203  1027  2053  4965  2005
  2033  1012  2079  1045  9038  9343  2009  1029  2053  2025  2428  1012
  2021  2018  1045  2124  2054  1045  2113  2085  1045  2876  1005  1056
  2031  1012  2017  1005  2128  2488  2125  3666  1996 10958  2094  8226
  2377  2009  1012  1045  2052  2360  2005  1996 11591  2376  3772  1998
  6919 26749  2008  2009  2089  2022  4276  2009  2005  2008  1010  2021
  2069  2065  2006  1037  2204  5096  1012   102]",Ja,Nein,14.09.2017 16:14:57,34.636,,09.02.2016,"POSTED: 9 SEPTEMBER
I""ve been sitting here for a good while now trying to understand how I feel about this game. The narrative and voice acting is spot on. The game graphically is beautiful. The musical score is great. However with the positives I feel that they ran out of ideas or direction. I knew going in it was going to be a short game, but I didn't think this short. That's not even the issue. The game just......ended....Top 3 worst endings of a story rich game I've ever seen. It disappoints you. Breaks your heart and not in a great narative type of way, more like a the developers ran out of content or vision type of heartbreak. If a 2nd game is in the works I'll gladly change my review. But as it stands they took a wonderful idea and gave up 3/4 of the way through it. You just feel longing for closure for it to be finished. So much potential. But Length times price times poor execution closer to the end= no buy for me. Do I regret buying it? No not really. But had I known what I know now I wouldn't have. You're better off watching THE RAD BRAD play it. I would say for the sheer voice acting and wonderful visuals that it may be worth it for that, but only if on a good sale.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,14.09.2017 16:14:57,14.09.2017,Steam,False,2024-02-23T09:24:51.653365Z,True
Firewatch,88.8888888888889,30922477,17811,224.0,224.0,Nicht empfohlen,Nicht empfohlen,2024-02-14T14:27:40.337111Z,Nein,Ja,Nein,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871668,"[  101  6866  1024  1023  2244  1045  1000  2310  2042  3564  2182  2005
  1037  2204  2096  2085  2667  2000  3305  2129  1045  2514  2055  2023
  2208  1012  1996  7984  1998  2376  3772  2003  3962  2006  1012  1996
  2208 20477  2135  2003  3376  1012  1996  3315  3556  2003  2307  1012
  2174  2007  1996  3893  2015  1045  2514  2008  2027  2743  2041  1997
  4784  2030  3257  1012  1045  2354  2183  1999  2009  2001  2183  2000
  2022  1037  2460  2208  1010  2021  1045  2134  1005  1056  2228  2023
  2460  1012  2008  1005  1055  2025  2130  1996  3277  1012  1996  2208
  2074  1012  1012  1012  1012  1012  1012  3092  1012  1012  1012  1012
  2327  1017  5409 21306  1997  1037  2466  4138  2208  1045  1005  2310
  2412  2464  1012  2009  4487  3736  9397 25785  2015  2017  1012  7807
  2115  2540  1998  2025  1999  1037  2307 27544  6024  2828  1997  2126
  1010  2062  2066  1037  1996  9797  2743  2041  1997  4180  2030  4432
  2828  1997 27724  1012  2065  1037  3416  2208  2003  1999  1996  2573
  1045  1005  2222 24986  2689  2026  3319  1012  2021  2004  2009  4832
  2027  2165  1037  6919  2801  1998  2435  2039  1017  1013  1018  1997
  1996  2126  2083  2009  1012  2017  2074  2514 15752  2005  8503  2005
  2009  2000  2022  2736  1012  2061  2172  4022  1012  2021  3091  2335
  3976  2335  3532  7781  3553  2000  1996  2203  1027  2053  4965  2005
  2033  1012  2079  1045  9038  9343  2009  1029  2053  2025  2428  1012
  2021  2018  1045  2124  2054  1045  2113  2085  1045  2876  1005  1056
  2031  1012  2017  1005  2128  2488  2125  3666  1996 10958  2094  8226
  2377  2009  1012  1045  2052  2360  2005  1996 11591  2376  3772  1998
  6919 26749  2008  2009  2089  2022  4276  2009  2005  2008  1010  2021
  2069  2065  2006  1037  2204  5096  1012   102]",Ja,Nein,14.09.2017 16:14:57,14.398,,09.02.2016,"POSTED: 9 SEPTEMBER
I""ve been sitting here for a good while now trying to understand how I feel about this game. The narrative and voice acting is spot on. The game graphically is beautiful. The musical score is great. However with the positives I feel that they ran out of ideas or direction. I knew going in it was going to be a short game, but I didn't think this short. That's not even the issue. The game just......ended....Top 3 worst endings of a story rich game I've ever seen. It disappoints you. Breaks your heart and not in a great narative type of way, more like a the developers ran out of content or vision type of heartbreak. If a 2nd game is in the works I'll gladly change my review. But as it stands they took a wonderful idea and gave up 3/4 of the way through it. You just feel longing for closure for it to be finished. So much potential. But Length times price times poor execution closer to the end= no buy for me. Do I regret buying it? No not really. But had I known what I know now I wouldn't have. You're better off watching THE RAD BRAD play it. I would say for the sheer voice acting and wonderful visuals that it may be worth it for that, but only if on a good sale.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,14.09.2017 16:14:57,14.09.2017,Steam,False,2024-02-14T14:27:40.337129Z,True
Firewatch,66.66666666666666,32011346,11926,96.0,141.0,Nicht empfohlen,Nicht empfohlen,2024-03-04T22:02:52.275441Z,Ja,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871669,"[  101  1996 10473  2391  1999  1996  2208  2003  1996  2376  3772  1010
  2175  2941  2490  2216  5889  1999  2151  2060  2126  3081  2694  3065
  4385  1012  1996  2711  2017  2323  2025  2022  4637  2003  5977  3158
 23093  1012  2002  2987  2102 10107  1996  6599  2065  2002  2003  2183
  2000  1059 14014  1998  5376  1999  2006  2316 14525  2008  2031  2498
  2000  2079  2007  2032  2030  2010  2208  1012  1996  2208  2003 19960
  3695 16748  2012  2190  1012  2593  4965  2009  2006  1043  2475  2050
  2030  2242  1012  2009  2001  1037  3835  2208  2021  2025  4276  4637
  2023 15912  1012  1045  4299  1045  2071 25416  8630  9826  1012   102]",Nein,Ja,13.09.2017 13:40:57,48.113,,09.02.2016,"The strongest point in the game is the voice acting, go actually support those actors in any other way via tv shows etc. 
The person you should not be supporting is Sean Vanaman. He doesnt deserve the revenue if he is going to whine and jump in on band wagons that have nothing to do with him or his game. The game is mediocre at best. Either buy it on g2a or something. It was a nice game but not worth supporting this clown. I wish i could refund honestly.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,13.09.2017 13:40:57,13.09.2017,Steam,False,2024-03-04T22:02:52.275459Z,True
Firewatch,66.66666666666666,31440446,11790,96.0,141.0,Nicht empfohlen,Nicht empfohlen,2024-02-23T09:33:53.028256Z,Nein,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871669,"[  101  1996 10473  2391  1999  1996  2208  2003  1996  2376  3772  1010
  2175  2941  2490  2216  5889  1999  2151  2060  2126  3081  2694  3065
  4385  1012  1996  2711  2017  2323  2025  2022  4637  2003  5977  3158
 23093  1012  2002  2987  2102 10107  1996  6599  2065  2002  2003  2183
  2000  1059 14014  1998  5376  1999  2006  2316 14525  2008  2031  2498
  2000  2079  2007  2032  2030  2010  2208  1012  1996  2208  2003 19960
  3695 16748  2012  2190  1012  2593  4965  2009  2006  1043  2475  2050
  2030  2242  1012  2009  2001  1037  3835  2208  2021  2025  4276  4637
  2023 15912  1012  1045  4299  1045  2071 25416  8630  9826  1012   102]",Ja,Ja,13.09.2017 13:40:57,540.487,,09.02.2016,"The strongest point in the game is the voice acting, go actually support those actors in any other way via tv shows etc. 
The person you should not be supporting is Sean Vanaman. He doesnt deserve the revenue if he is going to whine and jump in on band wagons that have nothing to do with him or his game. The game is mediocre at best. Either buy it on g2a or something. It was a nice game but not worth supporting this clown. I wish i could refund honestly.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,13.09.2017 13:40:57,13.09.2017,Steam,False,2024-02-23T09:33:53.028272Z,True
Firewatch,66.66666666666666,30922505,17811,96.0,141.0,Nicht empfohlen,Nicht empfohlen,2024-02-14T14:27:59.300794Z,Ja,Ja,Ja,Ja,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871669,"[  101  1996 10473  2391  1999  1996  2208  2003  1996  2376  3772  1010
  2175  2941  2490  2216  5889  1999  2151  2060  2126  3081  2694  3065
  4385  1012  1996  2711  2017  2323  2025  2022  4637  2003  5977  3158
 23093  1012  2002  2987  2102 10107  1996  6599  2065  2002  2003  2183
  2000  1059 14014  1998  5376  1999  2006  2316 14525  2008  2031  2498
  2000  2079  2007  2032  2030  2010  2208  1012  1996  2208  2003 19960
  3695 16748  2012  2190  1012  2593  4965  2009  2006  1043  2475  2050
  2030  2242  1012  2009  2001  1037  3835  2208  2021  2025  4276  4637
  2023 15912  1012  1045  4299  1045  2071 25416  8630  9826  1012   102]",Nein,Ja,13.09.2017 13:40:57,18.24,,09.02.2016,"The strongest point in the game is the voice acting, go actually support those actors in any other way via tv shows etc. 
The person you should not be supporting is Sean Vanaman. He doesnt deserve the revenue if he is going to whine and jump in on band wagons that have nothing to do with him or his game. The game is mediocre at best. Either buy it on g2a or something. It was a nice game but not worth supporting this clown. I wish i could refund honestly.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,13.09.2017 13:40:57,13.09.2017,Steam,False,2024-02-14T14:27:59.300813Z,True
